"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"3","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"4","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106828672"
"4","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","91.19"
"4","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","390944"
"4","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"4","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","61.09"
"4","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"5","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106465152"
"5","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","92.35"
"5","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","384704"
"5","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"5","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","63.53"
"5","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"6","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","3720576"
"6","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.34"
"6","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","51136"
"6","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","131072"
"6","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.84"
"6","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","131072"
"7","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","107007872"
"7","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","91.05"
"7","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","392224"
"7","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"7","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","60.32"
"7","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"8","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106776832"
"8","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","91.09"
"8","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","391168"
"8","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"8","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","60.77"
"8","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"9","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106728704"
"9","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","92.96"
"9","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","383136"
"9","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"9","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","61.26"
"9","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"10","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","3725312"
"10","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.53"
"10","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","50784"
"10","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","131072"
"10","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.89"
"10","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","131072"
"11","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","107106688"
"11","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","90.78"
"11","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","393696"
"11","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"11","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","60.37"
"11","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"12","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","107100672"
"12","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","90.79"
"12","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","393632"
"12","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"12","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","60.59"
"12","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"13","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106818560"
"13","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","92.62"
"13","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","384864"
"13","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"13","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","61.04"
"13","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn","1","7","(256, 1, 1)","(16, 1, 3)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"14","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","3728384"
"14","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.63"
"14","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","50624"
"14","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","131072"
"14","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.83"
"14","6788","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","131072"
"15","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106756480"
"15","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","91.02"
"15","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","391360"
"15","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","2818048"
"15","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","60.74"
"15","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"16","6788","python3.11","127.0.0.1","ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn","1","7","(128, 1, 1)","(86, 2, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","106938240"
