threshold,frac_quantized,frac_escalated,effective_accuracy,effective_ece,effective_tps,cost_savings_pct,fp16_accuracy,model,quant_method,precision,dataset
0.84,0.014489522960321,0.985510477039679,0.6850201,0.08371143436663074,32.043515724092835,-0.16808044931093669,0.6853544,llama1-7b,awq,4bit,triviaqa
0.85,0.00941818992420865,0.9905818100757914,0.68524295,0.0837588499811309,32.06234576166662,-0.10925229205209774,0.6853544,llama1-7b,awq,4bit,triviaqa
0.86,0.0070775746767721805,0.9929224253232278,0.68524295,0.08382143224064281,32.071044014414134,-0.08210083485571396,0.6853544,llama1-7b,awq,4bit,triviaqa
0.87,0.004402585822559073,0.995597414177441,0.68524295,0.08383518635123847,32.080990655505616,-0.0510705980598658,0.6853544,llama1-7b,awq,4bit,triviaqa
0.88,0.003176549264378065,0.996823450735622,0.68524295,0.0838346332145545,32.08555159491528,-0.036848406195111316,0.6853544,llama1-7b,awq,4bit,triviaqa
0.89,0.002340615247436469,0.9976593847525635,0.68524295,0.08381771295598399,32.088662069950104,-0.027151457196361584,0.6853544,llama1-7b,awq,4bit,triviaqa
0.9,0.0017833259028087382,0.9982166740971913,0.68524295,0.08381595337664607,32.09073605503863,-0.020686824530602443,0.6853544,llama1-7b,awq,4bit,triviaqa
0.91,0.0008916629514043691,0.9991083370485956,0.6853544,0.08369436446532467,32.09405498887676,-0.01034341226529012,0.6853544,llama1-7b,awq,4bit,triviaqa
0.92,0.00044583147570218456,0.9995541685242978,0.6853544,0.08369523584776248,32.09571471325077,-0.005171706132656162,0.6853544,llama1-7b,awq,4bit,triviaqa
0.93,0.00022291573785109228,0.999777084262149,0.6853544,0.08369559696341965,32.09654463981316,-0.002585853066339183,0.6853544,llama1-7b,awq,4bit,triviaqa
0.9400000000000001,0.00022291573785109228,0.999777084262149,0.6853544,0.08369559696341965,32.09654463981316,-0.002585853066339183,0.6853544,llama1-7b,awq,4bit,triviaqa
0.9500000000000001,0.00011145786892554614,0.9998885421310745,0.6853544,0.08369557005762257,32.09695961918966,-0.0012929265331695916,0.6853544,llama1-7b,awq,4bit,triviaqa
0.96,0.0,1.0,0.6853544,0.08369209438004348,32.097374609296914,0.0,0.6853544,llama1-7b,awq,4bit,triviaqa
0.97,0.0,1.0,0.6853544,0.08369209438004348,32.097374609296914,0.0,0.6853544,llama1-7b,awq,4bit,triviaqa
0.98,0.0,1.0,0.6853544,0.08369209438004348,32.097374609296914,0.0,0.6853544,llama1-7b,awq,4bit,triviaqa
0.99,0.0,1.0,0.6853544,0.08369209438004348,32.097374609296914,0.0,0.6853544,llama1-7b,awq,4bit,triviaqa
1.0,0.0,1.0,0.6853544,0.08369209438004348,32.097374609296914,0.0,0.6853544,llama1-7b,awq,4bit,triviaqa
